2020-11-25 00:04:58,682 training args:Namespace(cfg='./cfgs/vqa/base_4x16G_fp32_original.yaml', cudnn_off=False, dist=False, do_test=False, log_dir='./checkpoints/./output/vl-bert/vqa/base_4x16G_fp32_original/train2014+val2014_train/tensorboard_logs', model_dir='./checkpoints', partial_pretrain=None, slurm=False)

2020-11-25 00:04:58,687 training config:{'CHECKPOINT_FREQUENT': 1,
 'DATASET': {'ADD_IMAGE_AS_A_BOX': True,
2020-11-25 12:16:14,276 Epoch[2] Batch [16600]	Speed: 37.45 samples/s ETA: 0 d  2 h 54 m	Data: 0.006 Tran: 0.004 F: 0.082 B: 0.283 O: 0.036 M: 0.015	Train-SoftAcc=0.669341,	AnsLoss=3.056810,	
2020-11-25 12:16:56,887 Epoch[2] Batch [16700]	Speed: 37.55 samples/s ETA: 0 d  2 h 53 m	Data: 0.006 Tran: 0.003 F: 0.082 B: 0.282 O: 0.036 M: 0.016	Train-SoftAcc=0.669335,	AnsLoss=3.056311,	
2020-11-25 12:17:39,105 Epoch[2] Batch [16800]	Speed: 37.90 samples/s ETA: 0 d  2 h 51 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.279 O: 0.036 M: 0.016	Train-SoftAcc=0.669374,	AnsLoss=3.056157,	
2020-11-25 12:18:22,594 Epoch[2] Batch [16900]	Speed: 36.79 samples/s ETA: 0 d  2 h 55 m	Data: 0.006 Tran: 0.004 F: 0.084 B: 0.289 O: 0.036 M: 0.016	Train-SoftAcc=0.669342,	AnsLoss=3.055989,	
2020-11-25 12:19:03,984 Epoch[2] Batch [17000]	Speed: 38.66 samples/s ETA: 0 d  2 h 46 m	Data: 0.006 Tran: 0.003 F: 0.079 B: 0.273 O: 0.036 M: 0.016	Train-SoftAcc=0.669387,	AnsLoss=3.055520,	
2020-11-25 12:19:47,229 Epoch[2] Batch [17100]	Speed: 37.00 samples/s ETA: 0 d  2 h 53 m	Data: 0.006 Tran: 0.004 F: 0.083 B: 0.287 O: 0.036 M: 0.015	Train-SoftAcc=0.669394,	AnsLoss=3.055383,	
2020-11-25 12:20:28,585 Epoch[2] Batch [17200]	Speed: 38.69 samples/s ETA: 0 d  2 h 44 m	Data: 0.006 Tran: 0.003 F: 0.079 B: 0.272 O: 0.036 M: 0.016	Train-SoftAcc=0.669394,	AnsLoss=3.054802,	
2020-11-25 12:21:09,335 Epoch[2] Batch [17300]	Speed: 39.27 samples/s ETA: 0 d  2 h 41 m	Data: 0.006 Tran: 0.003 F: 0.078 B: 0.268 O: 0.036 M: 0.016	Train-SoftAcc=0.669600,	AnsLoss=3.053577,	
2020-11-25 12:21:49,191 Epoch[2] Batch [17400]	Speed: 40.15 samples/s ETA: 0 d  2 h 37 m	Data: 0.006 Tran: 0.003 F: 0.077 B: 0.260 O: 0.036 M: 0.016	Train-SoftAcc=0.669683,	AnsLoss=3.053617,	
2020-11-25 12:22:31,494 Epoch[2] Batch [17500]	Speed: 37.82 samples/s ETA: 0 d  2 h 46 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.280 O: 0.036 M: 0.016	Train-SoftAcc=0.669684,	AnsLoss=3.054234,	
2020-11-25 12:23:13,094 Epoch[2] Batch [17600]	Speed: 38.46 samples/s ETA: 0 d  2 h 43 m	Data: 0.006 Tran: 0.003 F: 0.079 B: 0.275 O: 0.035 M: 0.016	Train-SoftAcc=0.669709,	AnsLoss=3.053909,	
2020-11-25 12:23:56,072 Epoch[2] Batch [17700]	Speed: 37.23 samples/s ETA: 0 d  2 h 47 m	Data: 0.006 Tran: 0.004 F: 0.082 B: 0.285 O: 0.036 M: 0.016	Train-SoftAcc=0.669731,	AnsLoss=3.053599,	
2020-11-25 12:24:38,059 Epoch[2] Batch [17800]	Speed: 38.11 samples/s ETA: 0 d  2 h 43 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.277 O: 0.036 M: 0.016	Train-SoftAcc=0.669779,	AnsLoss=3.052719,	
2020-11-25 12:25:21,232 Epoch[2] Batch [17900]	Speed: 37.06 samples/s ETA: 0 d  2 h 47 m	Data: 0.006 Tran: 0.004 F: 0.083 B: 0.287 O: 0.036 M: 0.016	Train-SoftAcc=0.669857,	AnsLoss=3.051831,	
2020-11-25 12:26:03,294 Epoch[2] Batch [18000]	Speed: 38.04 samples/s ETA: 0 d  2 h 42 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.278 O: 0.036 M: 0.016	Train-SoftAcc=0.669850,	AnsLoss=3.051634,	
2020-11-25 12:26:46,268 Epoch[2] Batch [18100]	Speed: 37.23 samples/s ETA: 0 d  2 h 44 m	Data: 0.006 Tran: 0.004 F: 0.082 B: 0.285 O: 0.036 M: 0.016	Train-SoftAcc=0.669822,	AnsLoss=3.051641,	
2020-11-25 12:27:27,933 Epoch[2] Batch [18200]	Speed: 38.40 samples/s ETA: 0 d  2 h 39 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.275 O: 0.036 M: 0.016	Train-SoftAcc=0.669873,	AnsLoss=3.051659,	
2020-11-25 12:28:10,693 Epoch[2] Batch [18300]	Speed: 37.42 samples/s ETA: 0 d  2 h 42 m	Data: 0.006 Tran: 0.003 F: 0.082 B: 0.284 O: 0.036 M: 0.016	Train-SoftAcc=0.669938,	AnsLoss=3.050931,	
2020-11-25 12:28:53,503 Epoch[2] Batch [18400]	Speed: 37.38 samples/s ETA: 0 d  2 h 42 m	Data: 0.006 Tran: 0.004 F: 0.082 B: 0.284 O: 0.036 M: 0.016	Train-SoftAcc=0.670011,	AnsLoss=3.050620,	
2020-11-25 12:29:36,570 Epoch[2] Batch [18500]	Speed: 37.15 samples/s ETA: 0 d  2 h 42 m	Data: 0.006 Tran: 0.003 F: 0.082 B: 0.286 O: 0.036 M: 0.016	Train-SoftAcc=0.669994,	AnsLoss=3.051371,	
2020-11-25 12:30:19,107 Epoch[2] Batch [18600]	Speed: 37.62 samples/s ETA: 0 d  2 h 39 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.282 O: 0.036 M: 0.016	Train-SoftAcc=0.669968,	AnsLoss=3.051417,	
2020-11-25 12:31:01,532 Epoch[2] Batch [18700]	Speed: 37.72 samples/s ETA: 0 d  2 h 38 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.282 O: 0.035 M: 0.016	Train-SoftAcc=0.670040,	AnsLoss=3.051371,	
2020-11-25 12:31:44,299 Epoch[2] Batch [18800]	Speed: 37.41 samples/s ETA: 0 d  2 h 39 m	Data: 0.006 Tran: 0.003 F: 0.082 B: 0.284 O: 0.036 M: 0.016	Train-SoftAcc=0.669966,	AnsLoss=3.051727,	
2020-11-25 12:32:25,933 Epoch[2] Batch [18900]	Speed: 38.43 samples/s ETA: 0 d  2 h 34 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.274 O: 0.036 M: 0.016	Train-SoftAcc=0.670030,	AnsLoss=3.051064,	
2020-11-25 12:33:08,023 Epoch[2] Batch [19000]	Speed: 38.01 samples/s ETA: 0 d  2 h 35 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.279 O: 0.036 M: 0.016	Train-SoftAcc=0.670123,	AnsLoss=3.050652,	
2020-11-25 12:33:50,029 Epoch[2] Batch [19100]	Speed: 38.09 samples/s ETA: 0 d  2 h 34 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.278 O: 0.036 M: 0.016	Train-SoftAcc=0.670143,	AnsLoss=3.049933,	
2020-11-25 12:34:32,123 Epoch[2] Batch [19200]	Speed: 38.01 samples/s ETA: 0 d  2 h 33 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.279 O: 0.036 M: 0.016	Train-SoftAcc=0.670048,	AnsLoss=3.049979,	
2020-11-25 12:35:14,720 Epoch[2] Batch [19300]	Speed: 37.56 samples/s ETA: 0 d  2 h 34 m	Data: 0.006 Tran: 0.004 F: 0.082 B: 0.282 O: 0.036 M: 0.016	Train-SoftAcc=0.669957,	AnsLoss=3.049909,	
2020-11-25 12:35:56,108 Epoch[2] Batch [19400]	Speed: 38.66 samples/s ETA: 0 d  2 h 29 m	Data: 0.006 Tran: 0.003 F: 0.079 B: 0.273 O: 0.036 M: 0.016	Train-SoftAcc=0.669906,	AnsLoss=3.050244,	
2020-11-25 12:36:38,120 Epoch[2] Batch [19500]	Speed: 38.09 samples/s ETA: 0 d  2 h 31 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.278 O: 0.035 M: 0.016	Train-SoftAcc=0.669935,	AnsLoss=3.049874,	
2020-11-25 12:37:21,194 Epoch[2] Batch [19600]	Speed: 37.15 samples/s ETA: 0 d  2 h 34 m	Data: 0.006 Tran: 0.004 F: 0.082 B: 0.286 O: 0.036 M: 0.016	Train-SoftAcc=0.670045,	AnsLoss=3.049130,	
2020-11-25 12:38:01,833 Epoch[2] Batch [19700]	Speed: 39.37 samples/s ETA: 0 d  2 h 25 m	Data: 0.006 Tran: 0.003 F: 0.078 B: 0.267 O: 0.036 M: 0.016	Train-SoftAcc=0.670166,	AnsLoss=3.048854,	
2020-11-25 12:38:43,320 Epoch[2] Batch [19800]	Speed: 38.57 samples/s ETA: 0 d  2 h 27 m	Data: 0.006 Tran: 0.003 F: 0.079 B: 0.274 O: 0.036 M: 0.016	Train-SoftAcc=0.670206,	AnsLoss=3.048453,	
2020-11-25 12:39:25,295 Epoch[2] Batch [19900]	Speed: 38.12 samples/s ETA: 0 d  2 h 28 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.277 O: 0.036 M: 0.016	Train-SoftAcc=0.670155,	AnsLoss=3.048868,	
2020-11-25 12:40:06,214 Epoch[2] Batch [20000]	Speed: 39.10 samples/s ETA: 0 d  2 h 24 m	Data: 0.006 Tran: 0.003 F: 0.078 B: 0.269 O: 0.036 M: 0.016	Train-SoftAcc=0.670154,	AnsLoss=3.048962,	
2020-11-25 12:40:48,123 Epoch[2] Batch [20100]	Speed: 38.18 samples/s ETA: 0 d  2 h 26 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.277 O: 0.036 M: 0.016	Train-SoftAcc=0.670188,	AnsLoss=3.048498,	
2020-11-25 12:41:31,430 Epoch[2] Batch [20200]	Speed: 36.95 samples/s ETA: 0 d  2 h 31 m	Data: 0.006 Tran: 0.004 F: 0.083 B: 0.288 O: 0.036 M: 0.016	Train-SoftAcc=0.670319,	AnsLoss=3.047593,	
2020-11-25 12:42:13,517 Epoch[2] Batch [20300]	Speed: 38.02 samples/s ETA: 0 d  2 h 26 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.278 O: 0.036 M: 0.016	Train-SoftAcc=0.670430,	AnsLoss=3.047284,	
2020-11-25 12:42:55,089 Epoch[2] Batch [20400]	Speed: 38.49 samples/s ETA: 0 d  2 h 23 m	Data: 0.006 Tran: 0.003 F: 0.079 B: 0.275 O: 0.036 M: 0.016	Train-SoftAcc=0.670442,	AnsLoss=3.046716,	
2020-11-25 12:43:38,162 Epoch[2] Batch [20500]	Speed: 37.15 samples/s ETA: 0 d  2 h 28 m	Data: 0.006 Tran: 0.004 F: 0.082 B: 0.287 O: 0.036 M: 0.016	Train-SoftAcc=0.670376,	AnsLoss=3.046724,	
2020-11-25 12:44:20,652 Epoch[2] Batch [20600]	Speed: 37.66 samples/s ETA: 0 d  2 h 25 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.282 O: 0.036 M: 0.016	Train-SoftAcc=0.670431,	AnsLoss=3.045877,	
2020-11-25 12:45:02,941 Epoch[2] Batch [20700]	Speed: 37.84 samples/s ETA: 0 d  2 h 24 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.280 O: 0.036 M: 0.016	Train-SoftAcc=0.670528,	AnsLoss=3.045521,	
2020-11-25 12:45:44,117 Epoch[2] Batch [20800]	Speed: 38.86 samples/s ETA: 0 d  2 h 19 m	Data: 0.006 Tran: 0.003 F: 0.078 B: 0.272 O: 0.035 M: 0.016	Train-SoftAcc=0.670571,	AnsLoss=3.045312,	
2020-11-25 12:46:26,327 Epoch[2] Batch [20900]	Speed: 37.91 samples/s ETA: 0 d  2 h 22 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.280 O: 0.035 M: 0.016	Train-SoftAcc=0.670581,	AnsLoss=3.045785,	
2020-11-25 12:47:08,367 Epoch[2] Batch [21000]	Speed: 38.06 samples/s ETA: 0 d  2 h 21 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.278 O: 0.036 M: 0.016	Train-SoftAcc=0.670719,	AnsLoss=3.045021,	
2020-11-25 12:47:50,251 Epoch[2] Batch [21100]	Speed: 38.20 samples/s ETA: 0 d  2 h 19 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.276 O: 0.036 M: 0.016	Train-SoftAcc=0.670770,	AnsLoss=3.044514,	
2020-11-25 12:48:32,895 Epoch[2] Batch [21200]	Speed: 37.52 samples/s ETA: 0 d  2 h 21 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.283 O: 0.035 M: 0.017	Train-SoftAcc=0.670769,	AnsLoss=3.044391,	
2020-11-25 12:49:15,980 Epoch[2] Batch [21300]	Speed: 37.14 samples/s ETA: 0 d  2 h 22 m	Data: 0.006 Tran: 0.004 F: 0.082 B: 0.287 O: 0.036 M: 0.016	Train-SoftAcc=0.670750,	AnsLoss=3.044765,	
2020-11-25 12:49:58,073 Epoch[2] Batch [21400]	Speed: 38.01 samples/s ETA: 0 d  2 h 18 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.279 O: 0.035 M: 0.017	Train-SoftAcc=0.670867,	AnsLoss=3.043970,	
2020-11-25 12:50:40,754 Epoch[2] Batch [21500]	Speed: 37.49 samples/s ETA: 0 d  2 h 19 m	Data: 0.006 Tran: 0.003 F: 0.082 B: 0.283 O: 0.035 M: 0.016	Train-SoftAcc=0.670793,	AnsLoss=3.044652,	
2020-11-25 12:51:22,596 Epoch[2] Batch [21600]	Speed: 38.24 samples/s ETA: 0 d  2 h 16 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.277 O: 0.035 M: 0.016	Train-SoftAcc=0.670887,	AnsLoss=3.044244,	
2020-11-25 12:52:05,428 Epoch[2] Batch [21700]	Speed: 37.36 samples/s ETA: 0 d  2 h 18 m	Data: 0.006 Tran: 0.004 F: 0.082 B: 0.285 O: 0.036 M: 0.016	Train-SoftAcc=0.670965,	AnsLoss=3.043807,	
2020-11-25 12:52:46,231 Epoch[2] Batch [21800]	Speed: 39.21 samples/s ETA: 0 d  2 h 11 m	Data: 0.006 Tran: 0.003 F: 0.078 B: 0.268 O: 0.036 M: 0.016	Train-SoftAcc=0.670969,	AnsLoss=3.044246,	
2020-11-25 12:53:28,049 Epoch[2] Batch [21900]	Speed: 38.26 samples/s ETA: 0 d  2 h 14 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.277 O: 0.036 M: 0.016	Train-SoftAcc=0.670912,	AnsLoss=3.045012,	
2020-11-25 12:54:11,024 Epoch[2] Batch [22000]	Speed: 37.23 samples/s ETA: 0 d  2 h 17 m	Data: 0.006 Tran: 0.004 F: 0.083 B: 0.285 O: 0.036 M: 0.016	Train-SoftAcc=0.670961,	AnsLoss=3.044618,	
2020-11-25 12:54:52,460 Epoch[2] Batch [22100]	Speed: 38.62 samples/s ETA: 0 d  2 h 11 m	Data: 0.006 Tran: 0.003 F: 0.079 B: 0.274 O: 0.035 M: 0.016	Train-SoftAcc=0.671050,	AnsLoss=3.044176,	
2020-11-25 12:55:34,414 Epoch[2] Batch [22200]	Speed: 38.14 samples/s ETA: 0 d  2 h 12 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.277 O: 0.036 M: 0.016	Train-SoftAcc=0.671116,	AnsLoss=3.044257,	
2020-11-25 12:56:16,200 Epoch[2] Batch [22300]	Speed: 38.29 samples/s ETA: 0 d  2 h 11 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.276 O: 0.036 M: 0.016	Train-SoftAcc=0.671221,	AnsLoss=3.043518,	
2020-11-25 12:56:57,832 Epoch[2] Batch [22400]	Speed: 38.43 samples/s ETA: 0 d  2 h  9 m	Data: 0.006 Tran: 0.003 F: 0.079 B: 0.275 O: 0.035 M: 0.017	Train-SoftAcc=0.671175,	AnsLoss=3.043079,	
2020-11-25 12:57:38,834 Epoch[2] Batch [22500]	Speed: 39.02 samples/s ETA: 0 d  2 h  7 m	Data: 0.006 Tran: 0.003 F: 0.079 B: 0.269 O: 0.036 M: 0.016	Train-SoftAcc=0.671163,	AnsLoss=3.043432,	
2020-11-25 12:58:21,116 Epoch[2] Batch [22600]	Speed: 37.84 samples/s ETA: 0 d  2 h 10 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.280 O: 0.036 M: 0.016	Train-SoftAcc=0.671114,	AnsLoss=3.043388,	
2020-11-25 12:59:03,920 Epoch[2] Batch [22700]	Speed: 37.38 samples/s ETA: 0 d  2 h 11 m	Data: 0.006 Tran: 0.004 F: 0.082 B: 0.284 O: 0.036 M: 0.016	Train-SoftAcc=0.671130,	AnsLoss=3.043901,	
2020-11-25 12:59:45,775 Epoch[2] Batch [22800]	Speed: 38.23 samples/s ETA: 0 d  2 h  7 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.277 O: 0.036 M: 0.016	Train-SoftAcc=0.671247,	AnsLoss=3.042878,	
2020-11-25 13:00:26,972 Epoch[2] Batch [22900]	Speed: 38.84 samples/s ETA: 0 d  2 h  5 m	Data: 0.006 Tran: 0.003 F: 0.078 B: 0.272 O: 0.035 M: 0.016	Train-SoftAcc=0.671168,	AnsLoss=3.042982,	
2020-11-25 13:01:09,595 Epoch[2] Batch [23000]	Speed: 37.54 samples/s ETA: 0 d  2 h  8 m	Data: 0.006 Tran: 0.004 F: 0.081 B: 0.283 O: 0.035 M: 0.016	Train-SoftAcc=0.671201,	AnsLoss=3.042621,	
2020-11-25 13:01:51,824 Epoch[2] Batch [23100]	Speed: 37.89 samples/s ETA: 0 d  2 h  6 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.279 O: 0.035 M: 0.016	Train-SoftAcc=0.671105,	AnsLoss=3.043427,	
2020-11-25 13:02:34,986 Epoch[2] Batch [23200]	Speed: 37.07 samples/s ETA: 0 d  2 h  8 m	Data: 0.006 Tran: 0.004 F: 0.083 B: 0.287 O: 0.036 M: 0.016	Train-SoftAcc=0.671045,	AnsLoss=3.043777,	
2020-11-25 13:03:17,334 Epoch[2] Batch [23300]	Speed: 37.78 samples/s ETA: 0 d  2 h  5 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.281 O: 0.035 M: 0.016	Train-SoftAcc=0.671035,	AnsLoss=3.043530,	
2020-11-25 13:03:58,524 Epoch[2] Batch [23400]	Speed: 38.85 samples/s ETA: 0 d  2 h  1 m	Data: 0.006 Tran: 0.003 F: 0.079 B: 0.272 O: 0.035 M: 0.016	Train-SoftAcc=0.671081,	AnsLoss=3.042789,	
2020-11-25 13:04:39,965 Epoch[2] Batch [23500]	Speed: 38.61 samples/s ETA: 0 d  2 h  1 m	Data: 0.006 Tran: 0.003 F: 0.079 B: 0.274 O: 0.036 M: 0.016	Train-SoftAcc=0.671096,	AnsLoss=3.043183,	
2020-11-25 13:05:22,841 Epoch[2] Batch [23600]	Speed: 37.32 samples/s ETA: 0 d  2 h  5 m	Data: 0.006 Tran: 0.003 F: 0.082 B: 0.284 O: 0.036 M: 0.015	Train-SoftAcc=0.671120,	AnsLoss=3.042590,	
2020-11-25 13:06:03,710 Epoch[2] Batch [23700]	Speed: 39.15 samples/s ETA: 0 d  1 h 58 m	Data: 0.006 Tran: 0.003 F: 0.078 B: 0.269 O: 0.036 M: 0.016	Train-SoftAcc=0.671161,	AnsLoss=3.042695,	
2020-11-25 13:06:45,630 Epoch[2] Batch [23800]	Speed: 38.17 samples/s ETA: 0 d  2 h  1 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.277 O: 0.036 M: 0.016	Train-SoftAcc=0.671112,	AnsLoss=3.042838,	
2020-11-25 13:07:27,497 Epoch[2] Batch [23900]	Speed: 38.22 samples/s ETA: 0 d  2 h  0 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.276 O: 0.036 M: 0.016	Train-SoftAcc=0.671110,	AnsLoss=3.042809,	
2020-11-25 13:08:10,583 Epoch[2] Batch [24000]	Speed: 37.14 samples/s ETA: 0 d  2 h  3 m	Data: 0.006 Tran: 0.003 F: 0.082 B: 0.286 O: 0.036 M: 0.016	Train-SoftAcc=0.671106,	AnsLoss=3.042733,	
2020-11-25 13:08:52,508 Epoch[2] Batch [24100]	Speed: 38.17 samples/s ETA: 0 d  1 h 59 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.277 O: 0.036 M: 0.016	Train-SoftAcc=0.671024,	AnsLoss=3.042649,	
2020-11-25 13:09:33,371 Epoch[2] Batch [24200]	Speed: 39.16 samples/s ETA: 0 d  1 h 55 m	Data: 0.006 Tran: 0.003 F: 0.078 B: 0.268 O: 0.036 M: 0.016	Train-SoftAcc=0.671093,	AnsLoss=3.042506,	
2020-11-25 13:10:14,912 Epoch[2] Batch [24300]	Speed: 38.52 samples/s ETA: 0 d  1 h 56 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.273 O: 0.036 M: 0.016	Train-SoftAcc=0.671220,	AnsLoss=3.042363,	
2020-11-25 13:10:58,299 Epoch[2] Batch [24400]	Speed: 36.88 samples/s ETA: 0 d  2 h  0 m	Data: 0.006 Tran: 0.004 F: 0.083 B: 0.288 O: 0.036 M: 0.016	Train-SoftAcc=0.671172,	AnsLoss=3.042419,	
2020-11-25 13:11:40,033 Epoch[2] Batch [24500]	Speed: 38.34 samples/s ETA: 0 d  1 h 55 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.275 O: 0.037 M: 0.015	Train-SoftAcc=0.671162,	AnsLoss=3.042320,	
2020-11-25 13:12:22,066 Epoch[2] Batch [24600]	Speed: 38.07 samples/s ETA: 0 d  1 h 55 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.278 O: 0.036 M: 0.016	Train-SoftAcc=0.671215,	AnsLoss=3.042357,	
2020-11-25 13:13:05,253 Epoch[2] Batch [24700]	Speed: 37.05 samples/s ETA: 0 d  1 h 58 m	Data: 0.006 Tran: 0.004 F: 0.082 B: 0.287 O: 0.036 M: 0.016	Train-SoftAcc=0.671305,	AnsLoss=3.041728,	
2020-11-25 13:13:47,542 Epoch[2] Batch [24800]	Speed: 37.84 samples/s ETA: 0 d  1 h 55 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.280 O: 0.036 M: 0.016	Train-SoftAcc=0.671281,	AnsLoss=3.042093,	
2020-11-25 13:14:29,060 Epoch[2] Batch [24900]	Speed: 38.54 samples/s ETA: 0 d  1 h 52 m	Data: 0.006 Tran: 0.003 F: 0.079 B: 0.274 O: 0.036 M: 0.016	Train-SoftAcc=0.671281,	AnsLoss=3.042353,	
2020-11-25 13:15:10,963 Epoch[2] Batch [25000]	Speed: 38.19 samples/s ETA: 0 d  1 h 52 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.277 O: 0.036 M: 0.016	Train-SoftAcc=0.671397,	AnsLoss=3.042059,	
2020-11-25 13:15:54,053 Epoch[2] Batch [25100]	Speed: 37.13 samples/s ETA: 0 d  1 h 55 m	Data: 0.006 Tran: 0.004 F: 0.082 B: 0.286 O: 0.036 M: 0.016	Train-SoftAcc=0.671327,	AnsLoss=3.042017,	
2020-11-25 13:16:35,568 Epoch[2] Batch [25200]	Speed: 38.54 samples/s ETA: 0 d  1 h 50 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.273 O: 0.037 M: 0.015	Train-SoftAcc=0.671370,	AnsLoss=3.041783,	
2020-11-25 13:17:18,821 Epoch[2] Batch [25300]	Speed: 36.99 samples/s ETA: 0 d  1 h 54 m	Data: 0.006 Tran: 0.004 F: 0.083 B: 0.287 O: 0.036 M: 0.016	Train-SoftAcc=0.671365,	AnsLoss=3.041584,	
2020-11-25 13:18:01,331 Epoch[2] Batch [25400]	Speed: 37.64 samples/s ETA: 0 d  1 h 51 m	Data: 0.006 Tran: 0.004 F: 0.081 B: 0.282 O: 0.036 M: 0.016	Train-SoftAcc=0.671355,	AnsLoss=3.041409,	
2020-11-25 13:18:44,052 Epoch[2] Batch [25500]	Speed: 37.45 samples/s ETA: 0 d  1 h 51 m	Data: 0.006 Tran: 0.004 F: 0.082 B: 0.282 O: 0.037 M: 0.015	Train-SoftAcc=0.671343,	AnsLoss=3.041073,	
2020-11-25 13:19:25,903 Epoch[2] Batch [25600]	Speed: 38.23 samples/s ETA: 0 d  1 h 48 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.276 O: 0.037 M: 0.015	Train-SoftAcc=0.671463,	AnsLoss=3.040406,	
2020-11-25 13:20:07,611 Epoch[2] Batch [25700]	Speed: 38.36 samples/s ETA: 0 d  1 h 47 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.275 O: 0.036 M: 0.016	Train-SoftAcc=0.671400,	AnsLoss=3.040050,	
2020-11-25 13:20:48,969 Epoch[2] Batch [25800]	Speed: 38.69 samples/s ETA: 0 d  1 h 45 m	Data: 0.006 Tran: 0.003 F: 0.079 B: 0.272 O: 0.036 M: 0.016	Train-SoftAcc=0.671338,	AnsLoss=3.040663,	
2020-11-25 13:21:32,177 Epoch[2] Batch [25900]	Speed: 37.03 samples/s ETA: 0 d  1 h 49 m	Data: 0.006 Tran: 0.004 F: 0.083 B: 0.286 O: 0.036 M: 0.016	Train-SoftAcc=0.671380,	AnsLoss=3.040210,	
2020-11-25 13:22:13,755 Epoch[2] Batch [26000]	Speed: 38.48 samples/s ETA: 0 d  1 h 44 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.274 O: 0.036 M: 0.016	Train-SoftAcc=0.671400,	AnsLoss=3.040202,	
2020-11-25 13:22:57,023 Epoch[2] Batch [26100]	Speed: 36.98 samples/s ETA: 0 d  1 h 48 m	Data: 0.006 Tran: 0.004 F: 0.083 B: 0.288 O: 0.036 M: 0.016	Train-SoftAcc=0.671454,	AnsLoss=3.039745,	
2020-11-25 13:23:39,623 Epoch[2] Batch [26200]	Speed: 37.56 samples/s ETA: 0 d  1 h 46 m	Data: 0.006 Tran: 0.003 F: 0.082 B: 0.282 O: 0.036 M: 0.015	Train-SoftAcc=0.671407,	AnsLoss=3.040308,	
2020-11-25 13:24:21,978 Epoch[2] Batch [26300]	Speed: 37.78 samples/s ETA: 0 d  1 h 44 m	Data: 0.006 Tran: 0.004 F: 0.081 B: 0.280 O: 0.037 M: 0.015	Train-SoftAcc=0.671416,	AnsLoss=3.039959,	
2020-11-25 13:25:04,827 Epoch[2] Batch [26400]	Speed: 37.34 samples/s ETA: 0 d  1 h 45 m	Data: 0.006 Tran: 0.004 F: 0.082 B: 0.285 O: 0.036 M: 0.016	Train-SoftAcc=0.671411,	AnsLoss=3.039936,	
2020-11-25 13:25:47,010 Epoch[2] Batch [26500]	Speed: 37.93 samples/s ETA: 0 d  1 h 42 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.279 O: 0.036 M: 0.016	Train-SoftAcc=0.671393,	AnsLoss=3.039431,	
2020-11-25 13:26:30,764 Epoch[2] Batch [26600]	Speed: 36.57 samples/s ETA: 0 d  1 h 45 m	Data: 0.006 Tran: 0.004 F: 0.084 B: 0.291 O: 0.036 M: 0.016	Train-SoftAcc=0.671379,	AnsLoss=3.039222,	
