2020-11-17 12:51:55,524 training args:Namespace(cfg='./cfgs/vqa/base_4x16G_fp32.yaml', cudnn_off=False, dist=False, do_test=False, log_dir='./checkpoints/output/vl-bert/vqa/base_4x16G_fp32/train2014+val2014_train/tensorboard_logs', model_dir='', partial_pretrain=None, slurm=False)

2020-11-17 12:51:55,529 training config:{'CHECKPOINT_FREQUENT': 1,
 'DATASET': {'ADD_IMAGE_AS_A_BOX': True,
2020-11-17 14:42:52,491 Epoch[3] Batch [13200]	Speed: 63.33 samples/s ETA: 0 d  3 h 55 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.415 O: 0.040 M: 0.013	Train-SoftAcc=0.710077,	AnsLoss=2.773572,	
2020-11-17 14:43:42,566 Epoch[3] Batch [13300]	Speed: 63.91 samples/s ETA: 0 d  3 h 52 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.411 O: 0.040 M: 0.014	Train-SoftAcc=0.710164,	AnsLoss=2.772922,	
2020-11-17 14:44:32,938 Epoch[3] Batch [13400]	Speed: 63.53 samples/s ETA: 0 d  3 h 52 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.414 O: 0.040 M: 0.013	Train-SoftAcc=0.710295,	AnsLoss=2.772256,	
2020-11-17 14:45:22,280 Epoch[3] Batch [13500]	Speed: 64.85 samples/s ETA: 0 d  3 h 47 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.403 O: 0.040 M: 0.014	Train-SoftAcc=0.710351,	AnsLoss=2.771908,	
2020-11-17 14:46:11,403 Epoch[3] Batch [13600]	Speed: 65.17 samples/s ETA: 0 d  3 h 45 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.400 O: 0.040 M: 0.014	Train-SoftAcc=0.710569,	AnsLoss=2.770968,	
2020-11-17 14:47:01,058 Epoch[3] Batch [13700]	Speed: 64.45 samples/s ETA: 0 d  3 h 47 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.406 O: 0.040 M: 0.014	Train-SoftAcc=0.710585,	AnsLoss=2.771023,	
2020-11-17 14:47:50,941 Epoch[3] Batch [13800]	Speed: 64.15 samples/s ETA: 0 d  3 h 47 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.409 O: 0.039 M: 0.014	Train-SoftAcc=0.710704,	AnsLoss=2.770902,	
2020-11-17 14:48:40,869 Epoch[3] Batch [13900]	Speed: 64.09 samples/s ETA: 0 d  3 h 46 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.409 O: 0.039 M: 0.014	Train-SoftAcc=0.710795,	AnsLoss=2.770675,	
2020-11-17 14:49:29,681 Epoch[3] Batch [14000]	Speed: 65.56 samples/s ETA: 0 d  3 h 40 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.397 O: 0.041 M: 0.013	Train-SoftAcc=0.710872,	AnsLoss=2.770019,	
2020-11-17 14:50:19,815 Epoch[3] Batch [14100]	Speed: 63.83 samples/s ETA: 0 d  3 h 45 m	Data: 0.005 Tran: 0.005 F: 0.028 B: 0.410 O: 0.041 M: 0.013	Train-SoftAcc=0.710921,	AnsLoss=2.768938,	
2020-11-17 14:51:09,486 Epoch[3] Batch [14200]	Speed: 64.43 samples/s ETA: 0 d  3 h 42 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.406 O: 0.040 M: 0.014	Train-SoftAcc=0.711019,	AnsLoss=2.768439,	
2020-11-17 14:51:58,476 Epoch[3] Batch [14300]	Speed: 65.32 samples/s ETA: 0 d  3 h 39 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.399 O: 0.040 M: 0.014	Train-SoftAcc=0.711197,	AnsLoss=2.767635,	
2020-11-17 14:52:48,253 Epoch[3] Batch [14400]	Speed: 64.29 samples/s ETA: 0 d  3 h 41 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.407 O: 0.040 M: 0.013	Train-SoftAcc=0.711344,	AnsLoss=2.766381,	
2020-11-17 14:53:37,873 Epoch[3] Batch [14500]	Speed: 64.49 samples/s ETA: 0 d  3 h 40 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.406 O: 0.040 M: 0.014	Train-SoftAcc=0.711522,	AnsLoss=2.765343,	
2020-11-17 14:54:27,269 Epoch[3] Batch [14600]	Speed: 64.78 samples/s ETA: 0 d  3 h 38 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.404 O: 0.039 M: 0.014	Train-SoftAcc=0.711624,	AnsLoss=2.765108,	
2020-11-17 14:55:16,189 Epoch[3] Batch [14700]	Speed: 65.41 samples/s ETA: 0 d  3 h 35 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.399 O: 0.040 M: 0.014	Train-SoftAcc=0.711779,	AnsLoss=2.764726,	
2020-11-17 14:56:06,421 Epoch[3] Batch [14800]	Speed: 63.71 samples/s ETA: 0 d  3 h 40 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.412 O: 0.040 M: 0.014	Train-SoftAcc=0.711809,	AnsLoss=2.764473,	
2020-11-17 14:56:55,303 Epoch[3] Batch [14900]	Speed: 65.46 samples/s ETA: 0 d  3 h 33 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.399 O: 0.040 M: 0.014	Train-SoftAcc=0.711859,	AnsLoss=2.764289,	
2020-11-17 14:57:44,603 Epoch[3] Batch [15000]	Speed: 64.91 samples/s ETA: 0 d  3 h 34 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.402 O: 0.041 M: 0.013	Train-SoftAcc=0.711933,	AnsLoss=2.763696,	
2020-11-17 14:58:34,123 Epoch[3] Batch [15100]	Speed: 64.62 samples/s ETA: 0 d  3 h 34 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.404 O: 0.040 M: 0.013	Train-SoftAcc=0.712038,	AnsLoss=2.762593,	
2020-11-17 14:59:23,362 Epoch[3] Batch [15200]	Speed: 64.99 samples/s ETA: 0 d  3 h 32 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.402 O: 0.040 M: 0.014	Train-SoftAcc=0.712160,	AnsLoss=2.762150,	
2020-11-17 15:00:13,107 Epoch[3] Batch [15300]	Speed: 64.33 samples/s ETA: 0 d  3 h 34 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.407 O: 0.040 M: 0.014	Train-SoftAcc=0.712274,	AnsLoss=2.761710,	
2020-11-17 15:01:03,411 Epoch[3] Batch [15400]	Speed: 63.61 samples/s ETA: 0 d  3 h 35 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.412 O: 0.040 M: 0.013	Train-SoftAcc=0.712358,	AnsLoss=2.761387,	
2020-11-17 15:01:52,753 Epoch[3] Batch [15500]	Speed: 64.86 samples/s ETA: 0 d  3 h 30 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.404 O: 0.039 M: 0.014	Train-SoftAcc=0.712374,	AnsLoss=2.761053,	
2020-11-17 15:02:42,742 Epoch[3] Batch [15600]	Speed: 64.01 samples/s ETA: 0 d  3 h 32 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.409 O: 0.040 M: 0.014	Train-SoftAcc=0.712408,	AnsLoss=2.760485,	
2020-11-17 15:03:32,933 Epoch[3] Batch [15700]	Speed: 63.76 samples/s ETA: 0 d  3 h 32 m	Data: 0.005 Tran: 0.005 F: 0.027 B: 0.411 O: 0.040 M: 0.013	Train-SoftAcc=0.712504,	AnsLoss=2.759804,	
2020-11-17 15:04:22,671 Epoch[3] Batch [15800]	Speed: 64.38 samples/s ETA: 0 d  3 h 29 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.407 O: 0.039 M: 0.014	Train-SoftAcc=0.712639,	AnsLoss=2.758981,	
2020-11-17 15:05:13,070 Epoch[3] Batch [15900]	Speed: 63.50 samples/s ETA: 0 d  3 h 31 m	Data: 0.005 Tran: 0.005 F: 0.027 B: 0.413 O: 0.040 M: 0.014	Train-SoftAcc=0.712764,	AnsLoss=2.758696,	
2020-11-17 15:06:02,674 Epoch[3] Batch [16000]	Speed: 64.51 samples/s ETA: 0 d  3 h 27 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.405 O: 0.040 M: 0.013	Train-SoftAcc=0.712833,	AnsLoss=2.758495,	
2020-11-17 15:06:52,436 Epoch[3] Batch [16100]	Speed: 64.31 samples/s ETA: 0 d  3 h 27 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.408 O: 0.039 M: 0.014	Train-SoftAcc=0.712918,	AnsLoss=2.757437,	
2020-11-17 15:07:42,154 Epoch[3] Batch [16200]	Speed: 64.37 samples/s ETA: 0 d  3 h 26 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.407 O: 0.039 M: 0.014	Train-SoftAcc=0.713083,	AnsLoss=2.756558,	
2020-11-17 15:08:32,002 Epoch[3] Batch [16300]	Speed: 64.20 samples/s ETA: 0 d  3 h 26 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.409 O: 0.039 M: 0.014	Train-SoftAcc=0.713205,	AnsLoss=2.755743,	
2020-11-17 15:09:21,738 Epoch[3] Batch [16400]	Speed: 64.34 samples/s ETA: 0 d  3 h 25 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.408 O: 0.040 M: 0.014	Train-SoftAcc=0.713310,	AnsLoss=2.755247,	
2020-11-17 15:10:11,526 Epoch[3] Batch [16500]	Speed: 64.27 samples/s ETA: 0 d  3 h 24 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.408 O: 0.040 M: 0.013	Train-SoftAcc=0.713387,	AnsLoss=2.754788,	
2020-11-17 15:11:00,901 Epoch[3] Batch [16600]	Speed: 64.81 samples/s ETA: 0 d  3 h 21 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.403 O: 0.040 M: 0.014	Train-SoftAcc=0.713415,	AnsLoss=2.754412,	
2020-11-17 15:11:50,779 Epoch[3] Batch [16700]	Speed: 64.16 samples/s ETA: 0 d  3 h 23 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.409 O: 0.039 M: 0.014	Train-SoftAcc=0.713471,	AnsLoss=2.754017,	
2020-11-17 15:12:39,915 Epoch[3] Batch [16800]	Speed: 65.13 samples/s ETA: 0 d  3 h 19 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.401 O: 0.040 M: 0.014	Train-SoftAcc=0.713572,	AnsLoss=2.753307,	
2020-11-17 15:13:29,898 Epoch[3] Batch [16900]	Speed: 64.02 samples/s ETA: 0 d  3 h 21 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.410 O: 0.039 M: 0.014	Train-SoftAcc=0.713634,	AnsLoss=2.752612,	
2020-11-17 15:14:19,928 Epoch[3] Batch [17000]	Speed: 63.96 samples/s ETA: 0 d  3 h 21 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.410 O: 0.040 M: 0.013	Train-SoftAcc=0.713696,	AnsLoss=2.752261,	
2020-11-17 15:15:09,178 Epoch[3] Batch [17100]	Speed: 64.98 samples/s ETA: 0 d  3 h 17 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.402 O: 0.040 M: 0.014	Train-SoftAcc=0.713767,	AnsLoss=2.751599,	
2020-11-17 15:15:59,108 Epoch[3] Batch [17200]	Speed: 64.09 samples/s ETA: 0 d  3 h 19 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.410 O: 0.039 M: 0.014	Train-SoftAcc=0.713878,	AnsLoss=2.750573,	
2020-11-17 15:16:49,285 Epoch[3] Batch [17300]	Speed: 63.78 samples/s ETA: 0 d  3 h 19 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.412 O: 0.039 M: 0.014	Train-SoftAcc=0.713952,	AnsLoss=2.750172,	
2020-11-17 15:17:39,509 Epoch[3] Batch [17400]	Speed: 63.72 samples/s ETA: 0 d  3 h 18 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.412 O: 0.040 M: 0.014	Train-SoftAcc=0.714079,	AnsLoss=2.749459,	
2020-11-17 15:18:29,272 Epoch[3] Batch [17500]	Speed: 64.31 samples/s ETA: 0 d  3 h 15 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.407 O: 0.040 M: 0.013	Train-SoftAcc=0.714142,	AnsLoss=2.748974,	
2020-11-17 15:19:19,162 Epoch[3] Batch [17600]	Speed: 64.14 samples/s ETA: 0 d  3 h 15 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.409 O: 0.040 M: 0.013	Train-SoftAcc=0.714221,	AnsLoss=2.748596,	
2020-11-17 15:20:08,308 Epoch[3] Batch [17700]	Speed: 65.11 samples/s ETA: 0 d  3 h 11 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.401 O: 0.040 M: 0.013	Train-SoftAcc=0.714284,	AnsLoss=2.748342,	
2020-11-17 15:20:58,374 Epoch[3] Batch [17800]	Speed: 63.92 samples/s ETA: 0 d  3 h 14 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.410 O: 0.040 M: 0.013	Train-SoftAcc=0.714336,	AnsLoss=2.748041,	
2020-11-17 15:21:48,604 Epoch[3] Batch [17900]	Speed: 63.73 samples/s ETA: 0 d  3 h 14 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.412 O: 0.040 M: 0.013	Train-SoftAcc=0.714366,	AnsLoss=2.747379,	
2020-11-17 15:22:37,995 Epoch[3] Batch [18000]	Speed: 64.79 samples/s ETA: 0 d  3 h 10 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.404 O: 0.040 M: 0.014	Train-SoftAcc=0.714550,	AnsLoss=2.746724,	
2020-11-17 15:23:27,739 Epoch[3] Batch [18100]	Speed: 64.33 samples/s ETA: 0 d  3 h 10 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.406 O: 0.040 M: 0.013	Train-SoftAcc=0.714666,	AnsLoss=2.746048,	
2020-11-17 15:24:17,102 Epoch[3] Batch [18200]	Speed: 64.83 samples/s ETA: 0 d  3 h  8 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.403 O: 0.040 M: 0.014	Train-SoftAcc=0.714858,	AnsLoss=2.745199,	
2020-11-17 15:25:05,658 Epoch[3] Batch [18300]	Speed: 65.90 samples/s ETA: 0 d  3 h  4 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.395 O: 0.040 M: 0.013	Train-SoftAcc=0.715000,	AnsLoss=2.744174,	
2020-11-17 15:25:54,866 Epoch[3] Batch [18400]	Speed: 65.03 samples/s ETA: 0 d  3 h  6 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.402 O: 0.040 M: 0.014	Train-SoftAcc=0.715119,	AnsLoss=2.743557,	
2020-11-17 15:26:44,401 Epoch[3] Batch [18500]	Speed: 64.60 samples/s ETA: 0 d  3 h  6 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.405 O: 0.039 M: 0.014	Train-SoftAcc=0.715252,	AnsLoss=2.742728,	
2020-11-17 15:27:33,262 Epoch[3] Batch [18600]	Speed: 65.49 samples/s ETA: 0 d  3 h  3 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.398 O: 0.040 M: 0.013	Train-SoftAcc=0.715298,	AnsLoss=2.742208,	
2020-11-17 15:28:22,791 Epoch[3] Batch [18700]	Speed: 64.61 samples/s ETA: 0 d  3 h  5 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.405 O: 0.040 M: 0.013	Train-SoftAcc=0.715380,	AnsLoss=2.741558,	
2020-11-17 15:29:12,714 Epoch[3] Batch [18800]	Speed: 64.10 samples/s ETA: 0 d  3 h  5 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.409 O: 0.040 M: 0.013	Train-SoftAcc=0.715418,	AnsLoss=2.741375,	
2020-11-17 15:30:02,637 Epoch[3] Batch [18900]	Speed: 64.10 samples/s ETA: 0 d  3 h  4 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.408 O: 0.040 M: 0.013	Train-SoftAcc=0.715486,	AnsLoss=2.740757,	
2020-11-17 15:30:51,608 Epoch[3] Batch [19000]	Speed: 65.35 samples/s ETA: 0 d  3 h  0 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.399 O: 0.040 M: 0.013	Train-SoftAcc=0.715580,	AnsLoss=2.740088,	
2020-11-17 15:31:42,006 Epoch[3] Batch [19100]	Speed: 63.50 samples/s ETA: 0 d  3 h  5 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.414 O: 0.039 M: 0.014	Train-SoftAcc=0.715610,	AnsLoss=2.740014,	
2020-11-17 15:32:31,662 Epoch[3] Batch [19200]	Speed: 64.44 samples/s ETA: 0 d  3 h  1 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.406 O: 0.040 M: 0.013	Train-SoftAcc=0.715689,	AnsLoss=2.739454,	
2020-11-17 15:33:21,370 Epoch[3] Batch [19300]	Speed: 64.38 samples/s ETA: 0 d  3 h  0 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.406 O: 0.040 M: 0.014	Train-SoftAcc=0.715734,	AnsLoss=2.739094,	
2020-11-17 15:34:11,173 Epoch[3] Batch [19400]	Speed: 64.25 samples/s ETA: 0 d  3 h  0 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.408 O: 0.040 M: 0.014	Train-SoftAcc=0.715766,	AnsLoss=2.738885,	
2020-11-17 15:35:00,974 Epoch[3] Batch [19500]	Speed: 64.26 samples/s ETA: 0 d  2 h 59 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.407 O: 0.040 M: 0.014	Train-SoftAcc=0.715791,	AnsLoss=2.738668,	
2020-11-17 15:35:50,458 Epoch[3] Batch [19600]	Speed: 64.67 samples/s ETA: 0 d  2 h 57 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.405 O: 0.040 M: 0.014	Train-SoftAcc=0.715844,	AnsLoss=2.737944,	
2020-11-17 15:36:39,623 Epoch[3] Batch [19700]	Speed: 65.09 samples/s ETA: 0 d  2 h 55 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.401 O: 0.040 M: 0.013	Train-SoftAcc=0.715937,	AnsLoss=2.737264,	
2020-11-17 15:37:29,185 Epoch[3] Batch [19800]	Speed: 64.57 samples/s ETA: 0 d  2 h 56 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.405 O: 0.040 M: 0.013	Train-SoftAcc=0.715965,	AnsLoss=2.737092,	
2020-11-17 15:38:18,956 Epoch[3] Batch [19900]	Speed: 64.29 samples/s ETA: 0 d  2 h 56 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.407 O: 0.040 M: 0.013	Train-SoftAcc=0.716055,	AnsLoss=2.736589,	
2020-11-17 15:39:08,441 Epoch[3] Batch [20000]	Speed: 64.71 samples/s ETA: 0 d  2 h 54 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.404 O: 0.040 M: 0.013	Train-SoftAcc=0.716124,	AnsLoss=2.735729,	
2020-11-17 15:39:57,842 Epoch[3] Batch [20100]	Speed: 64.78 samples/s ETA: 0 d  2 h 53 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.404 O: 0.039 M: 0.014	Train-SoftAcc=0.716159,	AnsLoss=2.735210,	
2020-11-17 15:40:47,737 Epoch[3] Batch [20200]	Speed: 64.14 samples/s ETA: 0 d  2 h 54 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.409 O: 0.040 M: 0.014	Train-SoftAcc=0.716263,	AnsLoss=2.734535,	
2020-11-17 15:41:37,226 Epoch[3] Batch [20300]	Speed: 64.66 samples/s ETA: 0 d  2 h 51 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.404 O: 0.040 M: 0.014	Train-SoftAcc=0.716274,	AnsLoss=2.734329,	
2020-11-17 15:42:26,324 Epoch[3] Batch [20400]	Speed: 65.18 samples/s ETA: 0 d  2 h 49 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.400 O: 0.040 M: 0.014	Train-SoftAcc=0.716383,	AnsLoss=2.733571,	
2020-11-17 15:43:16,530 Epoch[3] Batch [20500]	Speed: 63.74 samples/s ETA: 0 d  2 h 52 m	Data: 0.005 Tran: 0.005 F: 0.027 B: 0.411 O: 0.040 M: 0.013	Train-SoftAcc=0.716489,	AnsLoss=2.733348,	
2020-11-17 16:00:45,124 New Best Val SoftAcc: 0.7381582260131836, Epoch: 3
2020-11-17 16:00:45,125 Epoch[3] 	Val-SoftAcc=0.738158,	
2020-11-17 16:00:45,125 Best Val SoftAcc: 0.7381582260131836, Epoch: 3
2020-11-17 16:01:16,901 Epoch[4] Batch [0]	Speed: - samples/sec ETA: - d - h - m	Train-SoftAcc=0.728125,	AnsLoss=2.005131,	
2020-11-17 16:02:07,792 Epoch[4] Batch [100]	Speed: 62.88 samples/s ETA: 0 d  2 h 53 m	Data: 0.021 Tran: 0.007 F: 0.045 B: 0.682 O: 0.066 M: 0.022	Train-SoftAcc=0.740068,	AnsLoss=2.562239,	
2020-11-17 16:02:56,417 Epoch[4] Batch [200]	Speed: 65.85 samples/s ETA: 0 d  2 h 44 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.396 O: 0.039 M: 0.014	Train-SoftAcc=0.738790,	AnsLoss=2.582858,	
2020-11-17 16:03:45,812 Epoch[4] Batch [300]	Speed: 64.79 samples/s ETA: 0 d  2 h 46 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.403 O: 0.040 M: 0.013	Train-SoftAcc=0.744965,	AnsLoss=2.557165,	
2020-11-17 16:04:35,108 Epoch[4] Batch [400]	Speed: 64.92 samples/s ETA: 0 d  2 h 45 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.402 O: 0.040 M: 0.014	Train-SoftAcc=0.746446,	AnsLoss=2.555168,	
2020-11-17 16:05:24,406 Epoch[4] Batch [500]	Speed: 64.91 samples/s ETA: 0 d  2 h 44 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.402 O: 0.040 M: 0.014	Train-SoftAcc=0.747262,	AnsLoss=2.546605,	
2020-11-17 16:06:13,705 Epoch[4] Batch [600]	Speed: 64.91 samples/s ETA: 0 d  2 h 44 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.402 O: 0.040 M: 0.014	Train-SoftAcc=0.746766,	AnsLoss=2.543152,	
2020-11-17 16:07:04,054 Epoch[4] Batch [700]	Speed: 63.56 samples/s ETA: 0 d  2 h 46 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.413 O: 0.040 M: 0.014	Train-SoftAcc=0.746675,	AnsLoss=2.544234,	
2020-11-17 16:07:53,672 Epoch[4] Batch [800]	Speed: 64.49 samples/s ETA: 0 d  2 h 43 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.406 O: 0.040 M: 0.014	Train-SoftAcc=0.746746,	AnsLoss=2.539025,	
2020-11-17 16:08:43,842 Epoch[4] Batch [900]	Speed: 63.78 samples/s ETA: 0 d  2 h 44 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.411 O: 0.040 M: 0.014	Train-SoftAcc=0.748464,	AnsLoss=2.536896,	
2020-11-17 16:09:33,830 Epoch[4] Batch [1000]	Speed: 64.02 samples/s ETA: 0 d  2 h 43 m	Data: 0.005 Tran: 0.005 F: 0.028 B: 0.409 O: 0.040 M: 0.013	Train-SoftAcc=0.748442,	AnsLoss=2.544899,	
2020-11-17 16:10:23,959 Epoch[4] Batch [1100]	Speed: 63.84 samples/s ETA: 0 d  2 h 42 m	Data: 0.005 Tran: 0.005 F: 0.026 B: 0.411 O: 0.039 M: 0.014	Train-SoftAcc=0.747755,	AnsLoss=2.545290,	
2020-11-17 16:11:14,057 Epoch[4] Batch [1200]	Speed: 63.88 samples/s ETA: 0 d  2 h 41 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.410 O: 0.040 M: 0.014	Train-SoftAcc=0.748634,	AnsLoss=2.540972,	
2020-11-17 16:12:03,691 Epoch[4] Batch [1300]	Speed: 64.47 samples/s ETA: 0 d  2 h 39 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.405 O: 0.040 M: 0.014	Train-SoftAcc=0.749003,	AnsLoss=2.541858,	
2020-11-17 16:12:53,407 Epoch[4] Batch [1400]	Speed: 64.37 samples/s ETA: 0 d  2 h 38 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.407 O: 0.039 M: 0.014	Train-SoftAcc=0.749650,	AnsLoss=2.539504,	
2020-11-17 16:13:42,572 Epoch[4] Batch [1500]	Speed: 65.09 samples/s ETA: 0 d  2 h 36 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.402 O: 0.039 M: 0.014	Train-SoftAcc=0.749329,	AnsLoss=2.541761,	
2020-11-17 16:14:31,689 Epoch[4] Batch [1600]	Speed: 65.15 samples/s ETA: 0 d  2 h 35 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.400 O: 0.040 M: 0.014	Train-SoftAcc=0.749461,	AnsLoss=2.543211,	
2020-11-17 16:15:22,407 Epoch[4] Batch [1700]	Speed: 63.10 samples/s ETA: 0 d  2 h 39 m	Data: 0.005 Tran: 0.005 F: 0.028 B: 0.416 O: 0.040 M: 0.013	Train-SoftAcc=0.749078,	AnsLoss=2.543216,	
2020-11-17 16:16:11,525 Epoch[4] Batch [1800]	Speed: 65.15 samples/s ETA: 0 d  2 h 33 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.401 O: 0.040 M: 0.014	Train-SoftAcc=0.749313,	AnsLoss=2.546048,	
2020-11-17 16:17:01,255 Epoch[4] Batch [1900]	Speed: 64.35 samples/s ETA: 0 d  2 h 34 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.406 O: 0.040 M: 0.013	Train-SoftAcc=0.749686,	AnsLoss=2.542003,	
2020-11-17 16:17:50,904 Epoch[4] Batch [2000]	Speed: 64.45 samples/s ETA: 0 d  2 h 33 m	Data: 0.005 Tran: 0.004 F: 0.028 B: 0.405 O: 0.041 M: 0.013	Train-SoftAcc=0.749563,	AnsLoss=2.541973,	
2020-11-17 16:18:41,346 Epoch[4] Batch [2100]	Speed: 63.44 samples/s ETA: 0 d  2 h 35 m	Data: 0.005 Tran: 0.005 F: 0.028 B: 0.413 O: 0.040 M: 0.013	Train-SoftAcc=0.749875,	AnsLoss=2.543044,	
2020-11-17 16:19:30,677 Epoch[4] Batch [2200]	Speed: 64.87 samples/s ETA: 0 d  2 h 30 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.402 O: 0.040 M: 0.014	Train-SoftAcc=0.750335,	AnsLoss=2.541664,	
2020-11-17 16:20:20,554 Epoch[4] Batch [2300]	Speed: 64.16 samples/s ETA: 0 d  2 h 31 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.408 O: 0.040 M: 0.014	Train-SoftAcc=0.749851,	AnsLoss=2.541106,	
2020-11-17 16:21:10,142 Epoch[4] Batch [2400]	Speed: 64.53 samples/s ETA: 0 d  2 h 30 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.405 O: 0.040 M: 0.014	Train-SoftAcc=0.749299,	AnsLoss=2.542446,	
2020-11-17 16:21:59,863 Epoch[4] Batch [2500]	Speed: 64.36 samples/s ETA: 0 d  2 h 29 m	Data: 0.005 Tran: 0.005 F: 0.028 B: 0.405 O: 0.040 M: 0.014	Train-SoftAcc=0.748998,	AnsLoss=2.543283,	
2020-11-17 16:22:49,099 Epoch[4] Batch [2600]	Speed: 65.00 samples/s ETA: 0 d  2 h 27 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.401 O: 0.040 M: 0.013	Train-SoftAcc=0.749379,	AnsLoss=2.542058,	
