2020-11-10 22:16:46,904 training args:Namespace(cfg='./cfgs/vqa/base_4x16G_fp32.yaml', cudnn_off=False, dist=False, do_test=False, log_dir='./checkpoints/./output/vl-bert/vqa/base_4x16G_fp32/train2014+val2014_train/tensorboard_logs', model_dir='./checkpoints', partial_pretrain=None, slurm=False)

2020-11-10 22:16:46,908 training config:{'CHECKPOINT_FREQUENT': 1,
 'DATASET': {'ADD_IMAGE_AS_A_BOX': True,
2020-11-11 03:56:06,041 Epoch[1] Batch [17900]	Speed: 63.02 samples/s ETA: 0 d  3 h 16 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.420 O: 0.039 M: 0.015	Train-SoftAcc=0.650910,	AnsLoss=3.162198,	
2020-11-11 03:56:55,998 Epoch[1] Batch [18000]	Speed: 64.06 samples/s ETA: 0 d  3 h 12 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.411 O: 0.039 M: 0.014	Train-SoftAcc=0.650930,	AnsLoss=3.161878,	
2020-11-11 03:57:46,750 Epoch[1] Batch [18100]	Speed: 63.05 samples/s ETA: 0 d  3 h 14 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.420 O: 0.038 M: 0.015	Train-SoftAcc=0.651064,	AnsLoss=3.160768,	
2020-11-11 03:58:36,429 Epoch[1] Batch [18200]	Speed: 64.42 samples/s ETA: 0 d  3 h  9 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.409 O: 0.038 M: 0.015	Train-SoftAcc=0.651116,	AnsLoss=3.160424,	
2020-11-11 03:59:26,987 Epoch[1] Batch [18300]	Speed: 63.29 samples/s ETA: 0 d  3 h 12 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.418 O: 0.039 M: 0.015	Train-SoftAcc=0.651175,	AnsLoss=3.159869,	
2020-11-11 04:00:17,249 Epoch[1] Batch [18400]	Speed: 63.67 samples/s ETA: 0 d  3 h 10 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.415 O: 0.038 M: 0.015	Train-SoftAcc=0.651194,	AnsLoss=3.159392,	
2020-11-11 04:01:07,103 Epoch[1] Batch [18500]	Speed: 64.19 samples/s ETA: 0 d  3 h  8 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.410 O: 0.039 M: 0.014	Train-SoftAcc=0.651272,	AnsLoss=3.159196,	
2020-11-11 04:01:57,138 Epoch[1] Batch [18600]	Speed: 63.96 samples/s ETA: 0 d  3 h  7 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.413 O: 0.039 M: 0.015	Train-SoftAcc=0.651387,	AnsLoss=3.158118,	
2020-11-11 04:02:47,523 Epoch[1] Batch [18700]	Speed: 63.51 samples/s ETA: 0 d  3 h  8 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.416 O: 0.039 M: 0.015	Train-SoftAcc=0.651427,	AnsLoss=3.158321,	
2020-11-11 04:03:37,500 Epoch[1] Batch [18800]	Speed: 64.03 samples/s ETA: 0 d  3 h  6 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.412 O: 0.039 M: 0.015	Train-SoftAcc=0.651446,	AnsLoss=3.158328,	
2020-11-11 04:04:27,637 Epoch[1] Batch [18900]	Speed: 63.83 samples/s ETA: 0 d  3 h  5 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.414 O: 0.038 M: 0.015	Train-SoftAcc=0.651533,	AnsLoss=3.157807,	
2020-11-11 04:05:17,372 Epoch[1] Batch [19000]	Speed: 64.34 samples/s ETA: 0 d  3 h  3 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.410 O: 0.039 M: 0.015	Train-SoftAcc=0.651629,	AnsLoss=3.157248,	
2020-11-11 04:06:07,477 Epoch[1] Batch [19100]	Speed: 63.87 samples/s ETA: 0 d  3 h  3 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.412 O: 0.040 M: 0.014	Train-SoftAcc=0.651641,	AnsLoss=3.156573,	
2020-11-11 04:06:57,829 Epoch[1] Batch [19200]	Speed: 63.55 samples/s ETA: 0 d  3 h  4 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.415 O: 0.039 M: 0.014	Train-SoftAcc=0.651643,	AnsLoss=3.156489,	
2020-11-11 04:07:47,566 Epoch[1] Batch [19300]	Speed: 64.34 samples/s ETA: 0 d  3 h  0 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.409 O: 0.040 M: 0.014	Train-SoftAcc=0.651699,	AnsLoss=3.155795,	
2020-11-11 04:08:38,709 Epoch[1] Batch [19400]	Speed: 62.57 samples/s ETA: 0 d  3 h  5 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.423 O: 0.039 M: 0.015	Train-SoftAcc=0.651702,	AnsLoss=3.155720,	
2020-11-11 04:09:28,219 Epoch[1] Batch [19500]	Speed: 64.63 samples/s ETA: 0 d  2 h 58 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.407 O: 0.039 M: 0.015	Train-SoftAcc=0.651777,	AnsLoss=3.155501,	
2020-11-11 04:10:18,210 Epoch[1] Batch [19600]	Speed: 64.01 samples/s ETA: 0 d  2 h 59 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.412 O: 0.038 M: 0.015	Train-SoftAcc=0.651843,	AnsLoss=3.155167,	
2020-11-11 04:11:08,077 Epoch[1] Batch [19700]	Speed: 64.17 samples/s ETA: 0 d  2 h 58 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.410 O: 0.039 M: 0.014	Train-SoftAcc=0.651884,	AnsLoss=3.154713,	
2020-11-11 04:11:58,704 Epoch[1] Batch [19800]	Speed: 63.21 samples/s ETA: 0 d  2 h 59 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.418 O: 0.038 M: 0.015	Train-SoftAcc=0.651994,	AnsLoss=3.154478,	
2020-11-11 04:12:48,433 Epoch[1] Batch [19900]	Speed: 64.35 samples/s ETA: 0 d  2 h 55 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.409 O: 0.039 M: 0.014	Train-SoftAcc=0.652027,	AnsLoss=3.153963,	
2020-11-11 04:13:38,555 Epoch[1] Batch [20000]	Speed: 63.85 samples/s ETA: 0 d  2 h 56 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.414 O: 0.038 M: 0.015	Train-SoftAcc=0.652056,	AnsLoss=3.154016,	
2020-11-11 04:14:28,648 Epoch[1] Batch [20100]	Speed: 63.88 samples/s ETA: 0 d  2 h 55 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.413 O: 0.039 M: 0.014	Train-SoftAcc=0.652048,	AnsLoss=3.154049,	
2020-11-11 04:15:18,532 Epoch[1] Batch [20200]	Speed: 64.15 samples/s ETA: 0 d  2 h 54 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.410 O: 0.039 M: 0.014	Train-SoftAcc=0.652079,	AnsLoss=3.153477,	
2020-11-11 04:16:09,027 Epoch[1] Batch [20300]	Speed: 63.37 samples/s ETA: 0 d  2 h 55 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.416 O: 0.040 M: 0.014	Train-SoftAcc=0.652092,	AnsLoss=3.153178,	
2020-11-11 04:16:58,844 Epoch[1] Batch [20400]	Speed: 64.24 samples/s ETA: 0 d  2 h 52 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.411 O: 0.039 M: 0.015	Train-SoftAcc=0.652102,	AnsLoss=3.153030,	
2020-11-11 04:17:49,283 Epoch[1] Batch [20500]	Speed: 63.44 samples/s ETA: 0 d  2 h 53 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.416 O: 0.039 M: 0.014	Train-SoftAcc=0.652198,	AnsLoss=3.152699,	
2020-11-11 04:35:28,765 New Best Val SoftAcc: 0.705778181552887, Epoch: 1
2020-11-11 04:35:28,809 Epoch[1] 	Val-SoftAcc=0.705778,	
2020-11-11 04:35:28,810 Best Val SoftAcc: 0.705778181552887, Epoch: 1
2020-11-11 04:35:47,696 Epoch[2] Batch [0]	Speed: - samples/sec ETA: - d - h - m	Train-SoftAcc=0.571875,	AnsLoss=3.106869,	
2020-11-11 04:36:38,499 Epoch[2] Batch [100]	Speed: 62.99 samples/s ETA: 0 d  2 h 53 m	Data: 0.031 Tran: 0.007 F: 0.042 B: 0.690 O: 0.064 M: 0.025	Train-SoftAcc=0.683044,	AnsLoss=2.946645,	
2020-11-11 04:37:28,806 Epoch[2] Batch [200]	Speed: 63.61 samples/s ETA: 0 d  2 h 50 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.415 O: 0.038 M: 0.015	Train-SoftAcc=0.688106,	AnsLoss=2.939535,	
2020-11-11 04:38:19,689 Epoch[2] Batch [300]	Speed: 62.89 samples/s ETA: 0 d  2 h 51 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.420 O: 0.039 M: 0.014	Train-SoftAcc=0.680419,	AnsLoss=2.990920,	
2020-11-11 04:39:08,917 Epoch[2] Batch [400]	Speed: 65.01 samples/s ETA: 0 d  2 h 45 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.404 O: 0.038 M: 0.015	Train-SoftAcc=0.682754,	AnsLoss=2.980063,	
2020-11-11 04:39:58,567 Epoch[2] Batch [500]	Speed: 64.45 samples/s ETA: 0 d  2 h 46 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.409 O: 0.039 M: 0.015	Train-SoftAcc=0.682185,	AnsLoss=2.956383,	
2020-11-11 04:40:49,102 Epoch[2] Batch [600]	Speed: 63.32 samples/s ETA: 0 d  2 h 48 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.417 O: 0.039 M: 0.015	Train-SoftAcc=0.682768,	AnsLoss=2.947745,	
2020-11-11 04:41:39,411 Epoch[2] Batch [700]	Speed: 63.61 samples/s ETA: 0 d  2 h 46 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.415 O: 0.039 M: 0.015	Train-SoftAcc=0.682636,	AnsLoss=2.965901,	
2020-11-11 04:42:30,353 Epoch[2] Batch [800]	Speed: 62.82 samples/s ETA: 0 d  2 h 47 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.421 O: 0.039 M: 0.014	Train-SoftAcc=0.684238,	AnsLoss=2.955333,	
2020-11-11 04:43:19,991 Epoch[2] Batch [900]	Speed: 64.47 samples/s ETA: 0 d  2 h 42 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.409 O: 0.038 M: 0.015	Train-SoftAcc=0.685450,	AnsLoss=2.946292,	
2020-11-11 04:44:09,928 Epoch[2] Batch [1000]	Speed: 64.08 samples/s ETA: 0 d  2 h 42 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.411 O: 0.039 M: 0.015	Train-SoftAcc=0.685299,	AnsLoss=2.936370,	
2020-11-11 04:45:00,319 Epoch[2] Batch [1100]	Speed: 63.50 samples/s ETA: 0 d  2 h 43 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.416 O: 0.039 M: 0.015	Train-SoftAcc=0.686623,	AnsLoss=2.935859,	
2020-11-11 04:45:50,417 Epoch[2] Batch [1200]	Speed: 63.91 samples/s ETA: 0 d  2 h 41 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.413 O: 0.038 M: 0.016	Train-SoftAcc=0.686543,	AnsLoss=2.932927,	
2020-11-11 04:46:41,108 Epoch[2] Batch [1300]	Speed: 63.13 samples/s ETA: 0 d  2 h 42 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.419 O: 0.038 M: 0.015	Train-SoftAcc=0.686907,	AnsLoss=2.928770,	
2020-11-11 04:47:31,087 Epoch[2] Batch [1400]	Speed: 64.03 samples/s ETA: 0 d  2 h 39 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.411 O: 0.040 M: 0.014	Train-SoftAcc=0.687625,	AnsLoss=2.924903,	
2020-11-11 04:48:22,449 Epoch[2] Batch [1500]	Speed: 62.30 samples/s ETA: 0 d  2 h 43 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.425 O: 0.039 M: 0.014	Train-SoftAcc=0.687700,	AnsLoss=2.927192,	
2020-11-11 04:49:12,798 Epoch[2] Batch [1600]	Speed: 63.56 samples/s ETA: 0 d  2 h 39 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.415 O: 0.039 M: 0.014	Train-SoftAcc=0.687752,	AnsLoss=2.927382,	
2020-11-11 04:50:02,558 Epoch[2] Batch [1700]	Speed: 64.31 samples/s ETA: 0 d  2 h 36 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.409 O: 0.039 M: 0.014	Train-SoftAcc=0.688401,	AnsLoss=2.925047,	
2020-11-11 04:50:52,625 Epoch[2] Batch [1800]	Speed: 63.92 samples/s ETA: 0 d  2 h 36 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.412 O: 0.039 M: 0.014	Train-SoftAcc=0.688350,	AnsLoss=2.927638,	
2020-11-11 04:51:42,707 Epoch[2] Batch [1900]	Speed: 63.90 samples/s ETA: 0 d  2 h 35 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.413 O: 0.040 M: 0.014	Train-SoftAcc=0.687937,	AnsLoss=2.930529,	
2020-11-11 04:52:33,000 Epoch[2] Batch [2000]	Speed: 63.63 samples/s ETA: 0 d  2 h 35 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.415 O: 0.039 M: 0.014	Train-SoftAcc=0.687895,	AnsLoss=2.927544,	
2020-11-11 04:53:23,154 Epoch[2] Batch [2100]	Speed: 63.80 samples/s ETA: 0 d  2 h 34 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.413 O: 0.039 M: 0.014	Train-SoftAcc=0.687746,	AnsLoss=2.927409,	
2020-11-11 04:54:12,955 Epoch[2] Batch [2200]	Speed: 64.26 samples/s ETA: 0 d  2 h 32 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.410 O: 0.039 M: 0.014	Train-SoftAcc=0.687300,	AnsLoss=2.931284,	
2020-11-11 04:55:03,085 Epoch[2] Batch [2300]	Speed: 63.84 samples/s ETA: 0 d  2 h 32 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.413 O: 0.039 M: 0.015	Train-SoftAcc=0.687943,	AnsLoss=2.927432,	
2020-11-11 04:55:52,984 Epoch[2] Batch [2400]	Speed: 64.13 samples/s ETA: 0 d  2 h 31 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.412 O: 0.038 M: 0.015	Train-SoftAcc=0.688101,	AnsLoss=2.927541,	
2020-11-11 04:56:43,487 Epoch[2] Batch [2500]	Speed: 63.36 samples/s ETA: 0 d  2 h 32 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.417 O: 0.039 M: 0.014	Train-SoftAcc=0.688125,	AnsLoss=2.926719,	
2020-11-11 04:57:35,150 Epoch[2] Batch [2600]	Speed: 61.94 samples/s ETA: 0 d  2 h 34 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.427 O: 0.039 M: 0.014	Train-SoftAcc=0.688354,	AnsLoss=2.923647,	
2020-11-11 04:58:25,764 Epoch[2] Batch [2700]	Speed: 63.22 samples/s ETA: 0 d  2 h 30 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.418 O: 0.038 M: 0.015	Train-SoftAcc=0.687700,	AnsLoss=2.923838,	
2020-11-11 04:59:16,164 Epoch[2] Batch [2800]	Speed: 63.49 samples/s ETA: 0 d  2 h 29 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.415 O: 0.039 M: 0.014	Train-SoftAcc=0.687867,	AnsLoss=2.925612,	
2020-11-11 05:00:07,106 Epoch[2] Batch [2900]	Speed: 62.82 samples/s ETA: 0 d  2 h 29 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.422 O: 0.038 M: 0.015	Train-SoftAcc=0.688051,	AnsLoss=2.923378,	
2020-11-11 05:00:56,938 Epoch[2] Batch [3000]	Speed: 64.22 samples/s ETA: 0 d  2 h 25 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.410 O: 0.038 M: 0.015	Train-SoftAcc=0.687687,	AnsLoss=2.925747,	
2020-11-11 05:01:47,017 Epoch[2] Batch [3100]	Speed: 63.90 samples/s ETA: 0 d  2 h 25 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.413 O: 0.038 M: 0.015	Train-SoftAcc=0.687499,	AnsLoss=2.925386,	
2020-11-11 05:02:36,721 Epoch[2] Batch [3200]	Speed: 64.38 samples/s ETA: 0 d  2 h 23 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.408 O: 0.039 M: 0.014	Train-SoftAcc=0.687893,	AnsLoss=2.923172,	
2020-11-11 05:03:26,426 Epoch[2] Batch [3300]	Speed: 64.38 samples/s ETA: 0 d  2 h 23 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.410 O: 0.038 M: 0.015	Train-SoftAcc=0.687397,	AnsLoss=2.925080,	
2020-11-11 05:04:16,369 Epoch[2] Batch [3400]	Speed: 64.07 samples/s ETA: 0 d  2 h 22 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.412 O: 0.038 M: 0.015	Train-SoftAcc=0.687378,	AnsLoss=2.925253,	
2020-11-11 05:05:05,941 Epoch[2] Batch [3500]	Speed: 64.55 samples/s ETA: 0 d  2 h 20 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.408 O: 0.038 M: 0.015	Train-SoftAcc=0.687233,	AnsLoss=2.925739,	
2020-11-11 05:05:55,850 Epoch[2] Batch [3600]	Speed: 64.12 samples/s ETA: 0 d  2 h 21 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.411 O: 0.039 M: 0.014	Train-SoftAcc=0.687189,	AnsLoss=2.926770,	
2020-11-11 05:06:45,877 Epoch[2] Batch [3700]	Speed: 63.97 samples/s ETA: 0 d  2 h 20 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.412 O: 0.039 M: 0.015	Train-SoftAcc=0.687116,	AnsLoss=2.927901,	
2020-11-11 05:07:36,246 Epoch[2] Batch [3800]	Speed: 63.53 samples/s ETA: 0 d  2 h 20 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.416 O: 0.039 M: 0.015	Train-SoftAcc=0.686786,	AnsLoss=2.929448,	
2020-11-11 05:08:27,018 Epoch[2] Batch [3900]	Speed: 63.03 samples/s ETA: 0 d  2 h 21 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.420 O: 0.038 M: 0.015	Train-SoftAcc=0.686632,	AnsLoss=2.930966,	
2020-11-11 05:09:18,183 Epoch[2] Batch [4000]	Speed: 62.54 samples/s ETA: 0 d  2 h 21 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.424 O: 0.038 M: 0.015	Train-SoftAcc=0.686869,	AnsLoss=2.931851,	
2020-11-11 05:10:08,139 Epoch[2] Batch [4100]	Speed: 64.06 samples/s ETA: 0 d  2 h 17 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.412 O: 0.039 M: 0.014	Train-SoftAcc=0.687164,	AnsLoss=2.929502,	
2020-11-11 05:10:58,785 Epoch[2] Batch [4200]	Speed: 63.18 samples/s ETA: 0 d  2 h 18 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.419 O: 0.038 M: 0.015	Train-SoftAcc=0.687113,	AnsLoss=2.928862,	
2020-11-11 05:11:48,469 Epoch[2] Batch [4300]	Speed: 64.41 samples/s ETA: 0 d  2 h 14 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.409 O: 0.039 M: 0.015	Train-SoftAcc=0.686922,	AnsLoss=2.927209,	
2020-11-11 05:12:38,268 Epoch[2] Batch [4400]	Speed: 64.26 samples/s ETA: 0 d  2 h 14 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.410 O: 0.039 M: 0.015	Train-SoftAcc=0.686947,	AnsLoss=2.928357,	
2020-11-11 05:13:28,367 Epoch[2] Batch [4500]	Speed: 63.88 samples/s ETA: 0 d  2 h 14 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.413 O: 0.039 M: 0.015	Train-SoftAcc=0.687000,	AnsLoss=2.930573,	
2020-11-11 05:14:19,702 Epoch[2] Batch [4600]	Speed: 62.34 samples/s ETA: 0 d  2 h 16 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.425 O: 0.039 M: 0.014	Train-SoftAcc=0.686788,	AnsLoss=2.930592,	
2020-11-11 05:15:10,239 Epoch[2] Batch [4700]	Speed: 63.32 samples/s ETA: 0 d  2 h 13 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.418 O: 0.038 M: 0.015	Train-SoftAcc=0.686941,	AnsLoss=2.930681,	
2020-11-11 05:16:00,345 Epoch[2] Batch [4800]	Speed: 63.86 samples/s ETA: 0 d  2 h 11 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.413 O: 0.040 M: 0.013	Train-SoftAcc=0.687025,	AnsLoss=2.929813,	
2020-11-11 05:16:50,311 Epoch[2] Batch [4900]	Speed: 64.05 samples/s ETA: 0 d  2 h 10 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.412 O: 0.039 M: 0.014	Train-SoftAcc=0.686777,	AnsLoss=2.930630,	
2020-11-11 05:17:40,802 Epoch[2] Batch [5000]	Speed: 63.38 samples/s ETA: 0 d  2 h 10 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.417 O: 0.039 M: 0.015	Train-SoftAcc=0.686751,	AnsLoss=2.929831,	
2020-11-11 05:18:30,805 Epoch[2] Batch [5100]	Speed: 64.00 samples/s ETA: 0 d  2 h  8 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.412 O: 0.039 M: 0.015	Train-SoftAcc=0.686620,	AnsLoss=2.931751,	
2020-11-11 05:19:20,400 Epoch[2] Batch [5200]	Speed: 64.52 samples/s ETA: 0 d  2 h  7 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.408 O: 0.039 M: 0.015	Train-SoftAcc=0.686481,	AnsLoss=2.932890,	
2020-11-11 05:20:11,646 Epoch[2] Batch [5300]	Speed: 62.45 samples/s ETA: 0 d  2 h 10 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.424 O: 0.039 M: 0.014	Train-SoftAcc=0.686444,	AnsLoss=2.933631,	
2020-11-11 05:21:01,615 Epoch[2] Batch [5400]	Speed: 64.04 samples/s ETA: 0 d  2 h  6 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.412 O: 0.039 M: 0.015	Train-SoftAcc=0.686460,	AnsLoss=2.934146,	
2020-11-11 05:21:51,865 Epoch[2] Batch [5500]	Speed: 63.68 samples/s ETA: 0 d  2 h  6 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.415 O: 0.039 M: 0.015	Train-SoftAcc=0.686422,	AnsLoss=2.934423,	
2020-11-11 05:22:42,473 Epoch[2] Batch [5600]	Speed: 63.23 samples/s ETA: 0 d  2 h  6 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.418 O: 0.038 M: 0.015	Train-SoftAcc=0.686378,	AnsLoss=2.935117,	
2020-11-11 05:23:32,995 Epoch[2] Batch [5700]	Speed: 63.34 samples/s ETA: 0 d  2 h  5 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.416 O: 0.039 M: 0.014	Train-SoftAcc=0.686430,	AnsLoss=2.935069,	
2020-11-11 05:24:22,740 Epoch[2] Batch [5800]	Speed: 64.33 samples/s ETA: 0 d  2 h  2 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.409 O: 0.038 M: 0.015	Train-SoftAcc=0.686663,	AnsLoss=2.934249,	
2020-11-11 05:25:13,305 Epoch[2] Batch [5900]	Speed: 63.29 samples/s ETA: 0 d  2 h  3 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.417 O: 0.039 M: 0.014	Train-SoftAcc=0.686707,	AnsLoss=2.932720,	
2020-11-11 05:26:03,227 Epoch[2] Batch [6000]	Speed: 64.10 samples/s ETA: 0 d  2 h  1 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.412 O: 0.039 M: 0.015	Train-SoftAcc=0.686859,	AnsLoss=2.932308,	
2020-11-11 05:26:53,022 Epoch[2] Batch [6100]	Speed: 64.26 samples/s ETA: 0 d  2 h  0 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.410 O: 0.038 M: 0.015	Train-SoftAcc=0.686876,	AnsLoss=2.931070,	
2020-11-11 05:27:43,191 Epoch[2] Batch [6200]	Speed: 63.78 samples/s ETA: 0 d  2 h  0 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.413 O: 0.038 M: 0.015	Train-SoftAcc=0.686915,	AnsLoss=2.930951,	
2020-11-11 05:28:33,800 Epoch[2] Batch [6300]	Speed: 63.23 samples/s ETA: 0 d  2 h  0 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.418 O: 0.039 M: 0.015	Train-SoftAcc=0.687127,	AnsLoss=2.930369,	
2020-11-11 05:29:23,495 Epoch[2] Batch [6400]	Speed: 64.40 samples/s ETA: 0 d  1 h 57 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.409 O: 0.038 M: 0.015	Train-SoftAcc=0.687509,	AnsLoss=2.928431,	
2020-11-11 05:30:12,844 Epoch[2] Batch [6500]	Speed: 64.84 samples/s ETA: 0 d  1 h 55 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.405 O: 0.039 M: 0.015	Train-SoftAcc=0.687431,	AnsLoss=2.930235,	
2020-11-11 05:31:02,872 Epoch[2] Batch [6600]	Speed: 63.97 samples/s ETA: 0 d  1 h 56 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.412 O: 0.039 M: 0.015	Train-SoftAcc=0.687496,	AnsLoss=2.928770,	
2020-11-11 05:31:53,543 Epoch[2] Batch [6700]	Speed: 63.15 samples/s ETA: 0 d  1 h 57 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.419 O: 0.039 M: 0.014	Train-SoftAcc=0.687416,	AnsLoss=2.929335,	
2020-11-11 05:32:43,685 Epoch[2] Batch [6800]	Speed: 63.82 samples/s ETA: 0 d  1 h 55 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.414 O: 0.039 M: 0.015	Train-SoftAcc=0.687412,	AnsLoss=2.928657,	
2020-11-11 05:33:33,534 Epoch[2] Batch [6900]	Speed: 64.20 samples/s ETA: 0 d  1 h 53 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.410 O: 0.039 M: 0.014	Train-SoftAcc=0.687369,	AnsLoss=2.928162,	
2020-11-11 05:34:23,147 Epoch[2] Batch [7000]	Speed: 64.50 samples/s ETA: 0 d  1 h 52 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.409 O: 0.038 M: 0.015	Train-SoftAcc=0.687271,	AnsLoss=2.927085,	
2020-11-11 05:35:13,117 Epoch[2] Batch [7100]	Speed: 64.04 samples/s ETA: 0 d  1 h 52 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.412 O: 0.039 M: 0.015	Train-SoftAcc=0.687287,	AnsLoss=2.928070,	
2020-11-11 05:36:02,590 Epoch[2] Batch [7200]	Speed: 64.68 samples/s ETA: 0 d  1 h 50 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.407 O: 0.039 M: 0.015	Train-SoftAcc=0.687333,	AnsLoss=2.928319,	
2020-11-11 05:36:51,945 Epoch[2] Batch [7300]	Speed: 64.84 samples/s ETA: 0 d  1 h 49 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.405 O: 0.039 M: 0.014	Train-SoftAcc=0.687404,	AnsLoss=2.927594,	
